No.,Hotel Name,Ratings,Reviews,Reviews Split
290,Grand Copthorne Waterfront Singapore,5,Highly recommended club lounge Husband and I stayed in the club room great room excellent service in the club lounge Ms Jennifer and Ms Chng Manager have great people skills made us feel very welcomed knowledgeable about sightseeing around the hotel and excellent customer service Will definitely return The only downside is that we would have liked it if our breakfast was at the loungebut hopefully things will relax in the future ,"['highly', 'recommended', 'club', 'lounge', 'husband', 'stayed', 'club', 'room', 'great', 'room', 'excellent', 'service', 'club', 'lounge', 'ms', 'jennifer', 'ms', 'chng', 'manager', 'great', 'people', 'skills', 'made', 'us', 'feel', 'welcomed', 'knowledgeable', 'sightseeing', 'around', 'hotel', 'excellent', 'customer', 'service', 'definitely', 'return', 'downside', 'would', 'liked', 'breakfast', 'loungebut', 'hopefully', 'things', 'relax', 'future', '']"
291,Grand Copthorne Waterfront Singapore,5,holiday Jennifar has provided us with such loyalty when in the lounge as we were supported and provided with various option including desserts we were grateful to have such a kind community around us  Thanks Jennifar and Shirley kind regards from Patel family ,"['holiday', 'jennifar', 'provided', 'us', 'loyalty', 'lounge', 'supported', 'provided', 'various', 'option', 'including', 'desserts', 'grateful', 'kind', 'community', 'around', 'us', 'thanks', 'jennifar', 'shirley', 'kind', 'regards', 'patel', 'family', '']"
292,Grand Copthorne Waterfront Singapore,4,Good experience Hotel staff were friendly   Liya the phone operator from the rooms reservationhotels main line attended to my request very professionally and fulfilled my special request   Breakfast was ok but more different options should have been added in the menu   Overall Satisfied with my stay ,"['good', 'experience', 'hotel', 'staff', 'friendly', 'liya', 'phone', 'operator', 'rooms', 'reservationhotels', 'main', 'line', 'attended', 'request', 'professionally', 'fulfilled', 'special', 'request', 'breakfast', 'ok', 'different', 'options', 'added', 'menu', 'overall', 'satisfied', 'stay', '']"
293,Grand Copthorne Waterfront Singapore,4,Very good The staff was amazing very helpful and friendly The location is great  by the river with restaurants and cafés close by It was very easy to catch a taxi and in less then  minutes we were at the shopping malls ,"['good', 'staff', 'amazing', 'helpful', 'friendly', 'location', 'great', 'river', 'restaurants', 'cafés', 'close', 'easy', 'catch', 'taxi', 'less', 'minutes', 'shopping', 'malls', '']"
294,Grand Copthorne Waterfront Singapore,3,Good location but once off stay Came early and decided to lunch at the restaurant at the lobby Waited  minutes for our meals even though there was not a lot of guests at that point in time One staff mentioned it was because it was Ala carte another mentioned it was because of the chef and the third mentioned it was because there was a lot of orders to handle Was quite unhappy with the discrepancies but at least they tried to remedy it by providing complimentary dessert Got to checked in but when we finally went up workers were at the room we were assigned to fixing a hinge at the door We had to stand outside the room after we expected to check in and rest and ask them to call front office to ask them for a change of room Not to dispute the efficiency of the staff in the change of rooms but if the   ,"['good', 'location', 'stay', 'came', 'early', 'decided', 'lunch', 'restaurant', 'lobby', 'waited', 'minutes', 'meals', 'even', 'though', 'lot', 'guests', 'point', 'time', 'one', 'staff', 'mentioned', 'ala', 'carte', 'another', 'mentioned', 'chef', 'third', 'mentioned', 'lot', 'orders', 'handle', 'quite', 'unhappy', 'discrepancies', 'least', 'tried', 'remedy', 'providing', 'complimentary', 'dessert', 'got', 'checked', 'finally', 'went', 'workers', 'room', 'assigned', 'fixing', 'hinge', 'door', 'stand', 'outside', 'room', 'expected', 'check', 'rest', 'ask', 'call', 'front', 'office', 'ask', 'change', 'room', 'dispute', 'efficiency', 'staff', 'change', 'rooms', '']"
295,Grand Copthorne Waterfront Singapore,5,Home away from home Reading some of the other reviews we were initially a bit concerned about what our experience will be like here but I can safely say this was one of the best stays at any place across the world   First part of our stay was in the executive suite which is very spacious comes with services like free laundry pc day and executive lounge privileges Alex Megan  Lynn ensured we felt comfortable looked after and attended to in the lounge as we took most of our work calls there during the day Ms Shirley  loved the drink they have named after her is a kind fabulous lady who ensures things run smoothly for all present on the floor   Our second part of the stay was in the serviced residences of the hotel We changed our plans from staying elsewhere after we saw the   ,"['home', 'away', 'home', 'reading', 'reviews', 'initially', 'bit', 'concerned', 'experience', 'like', 'safely', 'say', 'one', 'best', 'stays', 'place', 'across', 'world', 'first', 'part', 'stay', 'executive', 'suite', 'spacious', 'comes', 'services', 'like', 'free', 'laundry', 'pc', 'day', 'executive', 'lounge', 'privileges', 'alex', 'megan', 'lynn', 'ensured', 'felt', 'comfortable', 'looked', 'attended', 'lounge', 'took', 'work', 'calls', 'day', 'ms', 'shirley', 'loved', 'drink', 'named', 'kind', 'fabulous', 'lady', 'ensures', 'things', 'run', 'smoothly', 'present', 'floor', 'second', 'part', 'stay', 'serviced', 'residences', 'hotel', 'changed', 'plans', 'staying', 'elsewhere', 'saw', '']"
296,Grand Copthorne Waterfront Singapore,3,Not quite  Star Staff all excellent but quality of the hotel not great  Room spacious but basic and furniture damaged  worn  Needed painting  Very clean though  Food area more like a canteen than   bar reminded me of airport bar  not very welcoming and small  Room service very limited in choice of food and liguid eggs used for breakfast  Executive Lounge very nice and work it for the drinks  food served free of charge for hrs in the evening  great views from the th lounge floor ,"['quite', 'star', 'staff', 'excellent', 'quality', 'hotel', 'great', 'room', 'spacious', 'basic', 'furniture', 'damaged', 'worn', 'needed', 'painting', 'clean', 'though', 'food', 'area', 'like', 'canteen', 'bar', 'reminded', 'airport', 'bar', 'welcoming', 'small', 'room', 'service', 'limited', 'choice', 'food', 'liguid', 'eggs', 'used', 'breakfast', 'executive', 'lounge', 'nice', 'work', 'drinks', 'food', 'served', 'free', 'charge', 'hrs', 'evening', 'great', 'views', 'th', 'lounge', 'floor', '']"
297,Grand Copthorne Waterfront Singapore,5,An excellent stay This was our first stay at Grand Copthorne but definitely it wont be our last  We booked the executive suite riverview  It was extremely well designed and comfortable  The staff was responsive and courteous the property is beautiful  and happy hour on the th floor was fun  Extra added value for me since I am a biologist the otters swam down the river every morning  The Grand Copthorne will be our new home whenever we are in Singapore ,"['excellent', 'stay', 'first', 'stay', 'grand', 'copthorne', 'definitely', 'wont', 'last', 'booked', 'executive', 'suite', 'riverview', 'extremely', 'well', 'designed', 'comfortable', 'staff', 'responsive', 'courteous', 'property', 'beautiful', 'happy', 'hour', 'th', 'floor', 'fun', 'extra', 'added', 'value', 'since', 'biologist', 'otters', 'swam', 'river', 'every', 'morning', 'grand', 'copthorne', 'new', 'home', 'whenever', 'singapore', '']"
298,Grand Copthorne Waterfront Singapore,5,A nice welcome back to Singapore after  years of isolation Being a Club Member provided additional privileges particularly the cocktail hour with hors d oeuvres from  to  week evening Jennifer our host at the club lounge did a wonderful job with fantastic hospitality with a welcoming and delightful personality serving beverages of your choice accompanied by well thought out three course hors d oeuvres which were tasty and innovative  From checking in to the highly accommodating  concierge service  was delightful and wonderful in getting back to full service for  a major hotel in Singapore  I look forward to coming back to Singapore as soon as convenient  A delightful experience made more pleasurable by the evening at the Club Lounge with Jennifer  ,"['nice', 'welcome', 'back', 'singapore', 'years', 'isolation', 'club', 'member', 'provided', 'additional', 'privileges', 'particularly', 'cocktail', 'hour', 'hors', 'oeuvres', 'week', 'evening', 'jennifer', 'host', 'club', 'lounge', 'wonderful', 'job', 'fantastic', 'hospitality', 'welcoming', 'delightful', 'personality', 'serving', 'beverages', 'choice', 'accompanied', 'well', 'thought', 'three', 'course', 'hors', 'oeuvres', 'tasty', 'innovative', 'checking', 'highly', 'accommodating', 'concierge', 'service', 'delightful', 'wonderful', 'getting', 'back', 'full', 'service', 'major', 'hotel', 'singapore', 'look', 'forward', 'coming', 'back', 'singapore', 'soon', 'convenient', 'delightful', 'experience', 'made', 'pleasurable', 'evening', 'club', 'lounge', 'jennifer', '']"
299,Grand Copthorne Waterfront Singapore,5,Serviced Apartment Room  Stayed in for one month in the apartment  The rooms are spacious and well equipped   Very nice apartment suite for the price  My cleaning lady Zeng Huoji was extremely thorough and kind while I was recovering from a surgery ,"['serviced', 'apartment', 'room', 'stayed', 'one', 'month', 'apartment', 'rooms', 'spacious', 'well', 'equipped', 'nice', 'apartment', 'suite', 'price', 'cleaning', 'lady', 'zeng', 'huoji', 'extremely', 'thorough', 'kind', 'recovering', 'surgery', '']"
300,Grand Copthorne Waterfront Singapore,5,Pleasant Simple Staycation Due to Covid  we had a staycation locally instead of travelling overseas with many restrictions Though some reviews and photographs of hotel were negative we gave this under rated  star hotel a try and was pleasantly surprised We were upgraded to club floor and club lounge services were excellent Room was very comfortable with nice view bed and bath tub Efficient express check in and check out was a no hassle for us Shall visit again definitely Thank you Grand Copthrone Waterfront Hotel ,"['pleasant', 'simple', 'staycation', 'due', 'covid', 'staycation', 'locally', 'instead', 'travelling', 'overseas', 'many', 'restrictions', 'though', 'reviews', 'photographs', 'hotel', 'negative', 'gave', 'rated', 'star', 'hotel', 'try', 'pleasantly', 'surprised', 'upgraded', 'club', 'floor', 'club', 'lounge', 'services', 'excellent', 'room', 'comfortable', 'nice', 'view', 'bed', 'bath', 'tub', 'efficient', 'express', 'check', 'check', 'hassle', 'us', 'shall', 'visit', 'definitely', 'thank', 'grand', 'copthrone', 'waterfront', 'hotel', '']"
301,Grand Copthorne Waterfront Singapore,3,Stay in connecting rooms deluxe and single  Room  and  I felt that being a  star hotel I did not get the wow factor of being in a  star hotel  For a start the connecting rooms were not opened despite earlier request during reservations for connecting roomthought this was intuitive as I never encountered this issue with other hotels  There were quite a few faulty items in either rooms  thermostat not working spoilt bathroom fixtures   Overall bed quality and standard of housekeeping were good The staff also were very hospitable polite and efficient   Would recommend this hotel if you were looking for only to have a place to sleep but not indulge ,"['stay', 'connecting', 'rooms', 'deluxe', 'single', 'room', 'felt', 'star', 'hotel', 'get', 'wow', 'factor', 'star', 'hotel', 'start', 'connecting', 'rooms', 'opened', 'despite', 'earlier', 'request', 'reservations', 'connecting', 'roomthought', 'intuitive', 'never', 'encountered', 'issue', 'hotels', 'quite', 'faulty', 'items', 'either', 'rooms', 'thermostat', 'working', 'spoilt', 'bathroom', 'fixtures', 'overall', 'bed', 'quality', 'standard', 'housekeeping', 'good', 'staff', 'also', 'hospitable', 'polite', 'efficient', 'would', 'recommend', 'hotel', 'looking', 'place', 'sleep', 'indulge', '']"
